,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance
2582,40,admin.,married,secondary,0,260,1,0,cellular,13,may,1,181,5,success,10:04:04,10:09:10,1
2583,31,management,single,tertiary,0,617,0,0,cellular,4,jun,1,97,2,success,10:34:46,10:54:07,1
2584,32,admin.,married,secondary,0,0,1,0,cellular,30,apr,2,-1,0,,13:10:31,13:13:28,1
2585,27,student,single,tertiary,0,118,0,0,cellular,25,may,1,-1,0,,17:09:14,17:11:06,0
2586,38,admin.,divorced,secondary,0,485,1,0,cellular,2,feb,1,-1,0,,14:06:35,14:10:47,0
2587,69,retired,married,primary,0,324,0,0,cellular,4,feb,4,-1,0,,13:19:07,13:21:23,1
2588,57,retired,divorced,primary,0,720,0,0,telephone,17,feb,4,-1,0,,13:47:38,13:51:00,1
2589,25,student,single,secondary,0,2354,0,0,cellular,5,feb,7,-1,0,,14:37:59,14:41:45,1
2590,34,blue-collar,married,primary,0,-288,1,0,,19,may,1,-1,0,,12:22:30,12:33:13,0
2591,36,blue-collar,single,secondary,0,168,1,0,telephone,12,may,1,-1,0,,17:47:23,17:48:15,0
2592,34,admin.,single,secondary,0,557,0,0,cellular,17,nov,1,-1,0,,12:58:55,13:02:39,1
2593,35,technician,single,secondary,0,225,1,0,cellular,18,may,5,-1,0,,14:45:42,14:45:49,0
2594,52,management,married,tertiary,0,-970,1,0,cellular,4,feb,1,-1,0,,17:08:19,17:16:28,1
2595,34,technician,married,tertiary,0,197,0,0,cellular,20,aug,3,-1,0,,09:28:38,09:29:56,1
2596,36,blue-collar,married,primary,0,403,1,0,,4,jun,1,-1,0,,16:00:15,16:15:35,1
2597,54,management,married,tertiary,0,2960,1,0,cellular,13,feb,9,85,1,failure,14:07:04,14:08:38,0
2598,29,technician,single,secondary,0,70,1,1,cellular,14,may,2,-1,0,,10:03:53,10:10:33,0
2599,42,blue-collar,married,primary,0,832,0,0,,20,jun,14,-1,0,,10:36:52,10:37:05,0
2600,36,blue-collar,married,primary,0,599,1,0,,21,may,2,-1,0,,16:39:55,16:50:44,1
2601,48,services,married,secondary,0,6127,1,0,,15,may,1,-1,0,,17:06:13,17:07:50,0
2602,27,student,single,tertiary,0,5291,0,0,cellular,12,nov,2,92,2,failure,17:31:27,17:34:39,1
2603,35,management,single,tertiary,0,80,0,0,cellular,4,sep,2,94,1,other,12:25:58,12:33:12,1
2604,33,management,married,tertiary,0,752,1,0,cellular,11,aug,4,-1,0,,11:41:17,11:43:01,0
2605,41,management,divorced,tertiary,0,4567,1,1,cellular,16,jul,1,-1,0,,12:48:48,12:50:34,0
2606,40,blue-collar,married,secondary,0,72,1,0,,26,jun,3,-1,0,,14:20:15,14:22:05,0
2607,35,blue-collar,married,secondary,0,503,1,1,,9,may,2,-1,0,,12:23:45,12:24:42,0
2608,38,services,married,secondary,0,208,1,0,,7,may,1,-1,0,,10:50:14,11:03:34,0
2609,30,blue-collar,single,secondary,0,799,0,0,,13,jun,1,-1,0,,12:19:25,12:30:39,1
2610,63,retired,divorced,tertiary,0,0,0,0,cellular,13,may,1,181,2,success,09:29:50,09:34:13,1
2611,45,management,married,tertiary,0,1866,0,0,,11,jun,7,-1,0,,11:54:59,11:56:55,0
2612,40,blue-collar,married,primary,0,1841,1,0,cellular,15,may,4,-1,0,,13:37:45,13:52:25,1
2613,33,blue-collar,married,secondary,0,315,0,0,cellular,4,feb,3,-1,0,,09:12:27,09:14:53,1
2614,34,housemaid,married,secondary,0,0,1,0,,30,oct,1,-1,0,,16:08:06,16:10:40,1
2615,49,admin.,single,secondary,0,275,0,0,,8,may,1,-1,0,,09:48:13,09:48:27,0
2616,34,management,married,tertiary,0,611,0,0,cellular,2,jun,1,-1,0,,16:27:19,16:33:09,1
2617,51,admin.,divorced,secondary,0,21,0,0,cellular,23,jul,17,-1,0,,13:59:16,14:00:09,0
2618,52,blue-collar,married,secondary,0,-164,0,0,cellular,22,aug,4,-1,0,,10:09:46,10:15:00,0
2619,47,management,married,tertiary,0,4386,1,0,telephone,23,jul,1,-1,0,,14:38:58,14:39:41,0
2620,44,services,married,primary,0,3,1,0,cellular,7,may,1,-1,0,,14:58:15,15:02:03,0
2621,26,technician,single,secondary,0,941,0,1,cellular,25,jul,1,-1,0,,17:45:02,17:58:06,1
2622,47,blue-collar,married,secondary,0,243,1,0,cellular,4,feb,1,246,4,failure,17:02:34,17:06:14,0
2623,36,self-employed,married,secondary,0,328,0,0,cellular,20,nov,2,-1,0,,16:42:56,16:51:53,0
2624,41,management,married,tertiary,0,8553,1,0,cellular,12,aug,12,-1,0,,15:16:39,15:21:43,0
2625,29,technician,married,secondary,0,2326,0,0,cellular,6,mar,1,-1,0,,16:44:19,16:47:34,1
2626,56,blue-collar,married,primary,0,284,0,1,telephone,3,feb,4,204,4,failure,12:03:08,12:05:12,0
2627,60,admin.,married,,0,478,0,0,cellular,19,jul,2,311,8,failure,16:13:24,16:16:17,1
2628,42,blue-collar,married,secondary,0,2717,1,1,cellular,20,apr,2,270,2,failure,13:42:30,13:45:31,0
2629,33,technician,married,tertiary,0,1699,0,0,cellular,28,jan,1,83,3,success,13:29:28,13:32:50,1
2630,30,blue-collar,single,secondary,1,447,0,0,,14,may,6,-1,0,,12:35:33,12:37:16,0
2631,28,blue-collar,single,secondary,0,-46,1,0,cellular,1,sep,1,92,14,success,12:27:48,12:31:07,1
2632,42,management,married,tertiary,0,2816,0,0,cellular,10,nov,2,-1,0,,14:41:07,14:44:20,1
2633,40,unemployed,single,tertiary,0,7968,0,0,cellular,3,sep,1,93,1,success,16:45:23,16:57:36,1
2634,46,blue-collar,married,primary,0,1085,1,1,cellular,15,may,2,353,58,other,15:05:29,15:14:12,1
2635,77,retired,married,primary,0,1385,0,0,telephone,8,sep,4,-1,0,,15:39:24,15:42:04,0
2636,41,management,married,tertiary,0,771,1,0,cellular,26,aug,8,-1,0,,11:10:57,11:12:43,0
2637,56,blue-collar,married,primary,0,3498,0,0,cellular,15,apr,2,-1,0,,15:29:28,15:33:52,1
2638,45,blue-collar,single,secondary,0,143,0,0,,5,jun,1,-1,0,,12:49:45,12:53:06,0
2639,29,services,single,secondary,0,84,0,1,,3,jul,3,-1,0,,16:35:03,16:44:50,1
2640,60,retired,married,tertiary,0,846,0,0,telephone,26,may,1,-1,0,,15:38:56,16:01:22,1
2641,38,technician,single,tertiary,0,508,1,1,cellular,12,aug,2,-1,0,,09:27:55,09:46:18,1
2642,57,blue-collar,married,,0,97,1,0,,16,may,6,-1,0,,14:26:38,14:30:58,0
2643,31,management,single,tertiary,0,55,0,0,cellular,22,aug,1,-1,0,,17:09:00,17:12:35,0
2644,42,management,married,tertiary,0,3713,0,0,cellular,19,nov,2,-1,0,,15:27:16,15:39:05,1
2645,43,technician,divorced,,0,4389,0,0,cellular,8,apr,1,-1,0,,17:34:02,17:44:20,1
2646,47,technician,single,,0,-213,1,0,,26,may,1,-1,0,,11:50:34,11:53:22,0
2647,51,retired,divorced,secondary,0,1679,0,0,cellular,12,aug,1,365,9,other,11:42:49,11:49:46,1
2648,40,management,married,secondary,0,754,0,1,cellular,6,apr,1,-1,0,,16:27:01,16:37:36,1
2649,43,housemaid,married,primary,0,410,1,1,cellular,30,jul,2,-1,0,,16:03:55,16:04:45,0
2650,60,management,married,tertiary,0,3401,0,0,cellular,30,oct,1,270,1,failure,11:20:43,11:25:37,1
2651,46,management,married,primary,0,3229,1,0,cellular,20,apr,1,-1,0,,14:02:05,14:27:55,1
2652,34,technician,single,tertiary,0,144,1,1,cellular,14,oct,1,85,19,failure,09:21:32,09:23:16,0
2653,58,blue-collar,single,primary,0,26,1,0,cellular,12,may,4,-1,0,,11:40:46,11:50:46,0
2654,53,management,married,tertiary,0,1624,0,0,cellular,5,feb,3,-1,0,,11:26:43,11:29:21,1
2655,57,management,married,tertiary,0,334,1,0,cellular,15,may,2,365,2,failure,14:04:59,14:07:48,0
2656,30,technician,single,secondary,0,-522,1,1,cellular,5,may,2,286,6,failure,10:08:05,10:19:15,1
2657,39,management,married,tertiary,0,2763,1,0,,2,jun,2,-1,0,,11:38:28,11:47:14,1
2658,40,blue-collar,married,secondary,0,5060,0,0,cellular,10,feb,2,93,1,success,10:46:05,10:48:39,1
2659,49,admin.,single,secondary,0,1150,1,0,cellular,18,may,2,355,1,failure,11:01:33,11:03:39,0
2660,38,management,married,tertiary,0,119,1,0,,13,may,4,-1,0,,15:07:56,15:17:24,1
2661,33,admin.,divorced,secondary,0,661,1,0,cellular,18,nov,1,173,2,other,15:44:04,15:50:55,0
2662,59,management,married,tertiary,0,281,0,0,cellular,8,jul,2,-1,0,,16:18:17,16:25:27,0
2663,26,blue-collar,single,secondary,0,24,1,0,,7,may,1,-1,0,,12:37:10,12:40:10,0
2664,38,admin.,married,secondary,0,607,1,0,,13,may,3,-1,0,,10:14:37,10:19:52,0
2665,49,entrepreneur,married,tertiary,0,320,1,1,,19,may,6,-1,0,,12:17:43,12:21:46,0
2666,35,technician,single,tertiary,0,0,0,0,cellular,14,jan,7,-1,0,,16:40:42,16:43:49,1
2667,42,housemaid,married,primary,0,1523,1,1,cellular,25,jul,5,-1,0,,09:56:13,10:06:00,0
2668,58,unemployed,married,secondary,0,687,1,0,cellular,7,aug,1,99,2,success,09:00:01,09:03:42,1
2669,41,blue-collar,married,secondary,0,2157,1,0,,14,may,2,-1,0,,12:50:25,12:52:59,0
2670,27,blue-collar,married,primary,0,202,0,1,cellular,22,jul,1,-1,0,,11:55:51,11:56:32,0
2671,26,services,married,secondary,0,-285,1,1,,4,jun,1,-1,0,,16:55:54,17:00:33,0
2672,40,services,married,,0,88,1,0,,9,jun,2,-1,0,,11:47:58,11:49:16,0
2673,42,management,divorced,tertiary,0,1775,1,0,telephone,5,feb,5,-1,0,,13:05:21,13:09:57,0
2674,57,retired,married,primary,0,3123,1,0,,15,may,1,-1,0,,09:51:51,09:54:49,0
2675,58,retired,married,primary,0,2074,0,0,cellular,18,jun,2,-1,0,,11:31:23,11:35:42,1
2676,46,management,married,tertiary,0,0,0,0,cellular,18,nov,2,110,3,other,17:37:29,17:49:25,1
2677,34,technician,married,secondary,0,672,0,0,cellular,23,jul,3,-1,0,,14:01:00,14:03:38,0
2678,31,management,married,tertiary,0,8312,0,0,cellular,29,aug,13,-1,0,,17:43:56,17:44:39,0
2679,38,self-employed,single,tertiary,0,982,0,0,cellular,11,aug,3,-1,0,,12:52:10,12:55:06,0
2680,53,technician,married,tertiary,0,3177,0,0,cellular,8,aug,2,-1,0,,16:44:45,16:46:17,0
2681,55,entrepreneur,married,tertiary,0,22,0,1,cellular,8,jul,1,-1,0,,13:47:51,13:51:26,0
2682,34,services,married,secondary,0,-694,1,0,,26,may,1,-1,0,,17:15:58,17:17:00,0
2683,29,management,single,tertiary,0,697,0,0,cellular,4,feb,1,-1,0,,15:07:21,15:10:47,1
2684,53,technician,divorced,secondary,0,1301,1,0,,29,may,1,-1,0,,17:36:25,17:37:55,0
2685,43,technician,divorced,secondary,0,1612,0,0,cellular,25,may,2,353,1,other,17:39:35,17:43:57,1
2686,55,retired,married,primary,0,628,0,1,cellular,6,aug,2,-1,0,,14:51:22,14:53:25,0
2687,54,technician,married,secondary,0,1076,0,0,cellular,28,jan,1,-1,0,,11:14:42,11:20:20,0
2688,49,admin.,single,secondary,0,716,1,0,,15,may,3,-1,0,,11:50:19,12:11:16,1
2689,51,admin.,single,tertiary,0,394,0,0,telephone,28,jan,2,-1,0,,13:35:14,13:51:22,1
2690,49,admin.,single,tertiary,0,228,1,0,cellular,2,mar,1,-1,0,,14:43:53,14:50:01,1
2691,43,management,divorced,tertiary,0,187,0,0,cellular,5,aug,1,-1,0,,16:45:12,16:48:07,0
2692,41,management,married,tertiary,0,27696,0,0,cellular,12,feb,2,184,3,success,17:31:28,17:33:46,1
2693,34,technician,married,secondary,0,1,0,1,,25,jun,1,-1,0,,17:28:14,17:29:07,0
2694,43,management,married,,0,587,1,0,cellular,5,feb,6,231,9,failure,14:20:12,14:20:23,0
2695,48,admin.,married,secondary,0,13551,0,0,,11,jun,3,-1,0,,09:23:19,09:24:48,0
2696,35,technician,single,tertiary,0,1880,0,0,cellular,20,may,1,-1,0,,09:18:04,09:20:38,1
2697,31,blue-collar,married,secondary,0,664,1,1,,21,may,3,-1,0,,11:03:37,11:20:04,0
2698,28,technician,single,tertiary,0,4987,0,0,cellular,9,feb,21,-1,0,,09:45:52,09:50:05,1
2699,42,blue-collar,divorced,secondary,0,1261,1,1,cellular,10,jul,1,-1,0,,17:44:20,17:48:52,0
2700,57,blue-collar,married,primary,0,4073,0,0,,17,jun,3,-1,0,,14:07:03,14:10:16,0
2701,36,admin.,divorced,secondary,0,0,1,0,,7,may,2,-1,0,,15:47:48,15:50:01,0
2702,44,technician,divorced,secondary,0,982,1,0,,20,may,3,-1,0,,12:08:38,12:19:28,1
2703,33,blue-collar,single,,0,129,1,1,cellular,30,apr,1,161,1,failure,17:03:14,17:11:16,1
2704,40,blue-collar,married,primary,0,669,1,0,,26,may,3,-1,0,,12:21:06,12:23:47,0
2705,35,management,single,tertiary,0,688,0,0,cellular,2,feb,1,-1,0,,09:54:49,10:03:13,0
2706,50,blue-collar,married,secondary,0,-253,0,0,,25,jun,1,-1,0,,17:14:36,17:15:19,0
2707,41,services,married,secondary,0,0,1,1,cellular,4,jun,2,122,2,failure,16:32:27,16:38:19,1
2708,60,retired,married,primary,0,37,0,0,cellular,18,jun,3,-1,0,,14:21:09,14:33:43,0
2709,45,admin.,divorced,secondary,0,0,0,0,cellular,29,oct,1,-1,0,,14:08:06,14:12:30,1
2710,40,admin.,married,primary,0,72,1,1,cellular,21,nov,1,-1,0,,09:33:55,09:48:04,1
2711,60,technician,divorced,tertiary,0,1900,1,0,,29,may,3,-1,0,,10:42:44,10:44:01,0
2712,36,student,single,secondary,0,17,0,0,cellular,22,apr,1,-1,0,,12:32:28,12:42:49,1
2713,24,blue-collar,single,primary,0,388,1,0,cellular,15,may,2,-1,0,,14:03:35,14:06:48,0
2714,24,admin.,single,secondary,0,172,0,0,cellular,3,feb,1,-1,0,,11:48:25,11:50:19,0
2715,46,services,married,secondary,0,4780,1,0,,2,jun,3,-1,0,,15:07:36,15:09:21,0
2716,35,management,single,tertiary,0,5958,1,0,cellular,22,mar,1,-1,0,,14:17:06,14:20:41,1
2717,58,management,married,tertiary,0,1016,0,0,telephone,11,mar,2,91,1,failure,12:24:51,12:26:09,0
2718,61,management,married,tertiary,0,5157,0,0,cellular,13,mar,1,-1,0,,14:49:47,14:56:59,0
2719,54,technician,married,secondary,0,1378,1,0,,5,may,1,-1,0,,09:44:34,09:48:34,0
2720,53,services,divorced,primary,0,-291,1,1,,7,may,1,-1,0,,15:44:05,15:53:56,1
2721,26,services,single,tertiary,0,0,0,1,telephone,1,jul,4,-1,0,,13:31:28,13:35:49,1
2722,32,technician,single,secondary,0,493,0,0,cellular,13,aug,2,-1,0,,16:54:23,16:59:12,0
2723,34,technician,single,secondary,0,201,0,0,cellular,22,jul,2,-1,0,,14:20:45,14:25:02,0
2724,33,management,single,tertiary,0,4176,0,0,cellular,26,mar,3,-1,0,,14:36:25,14:41:13,1
2725,30,management,single,tertiary,0,364,0,0,cellular,30,apr,2,-1,0,,11:03:20,11:08:26,1
2726,40,services,married,secondary,0,1836,1,0,cellular,12,may,2,-1,0,,09:18:00,09:30:30,1
2727,46,management,divorced,tertiary,0,4917,1,1,cellular,31,jul,2,-1,0,,12:25:29,12:25:34,0
2728,46,technician,married,secondary,0,9299,0,0,cellular,19,jul,1,276,2,other,15:58:44,16:17:52,1
2729,25,blue-collar,single,secondary,0,2007,0,0,cellular,12,jan,2,-1,0,,16:05:43,16:10:08,1
2730,28,services,single,tertiary,0,441,0,0,cellular,8,nov,1,-1,0,,09:05:04,09:06:50,0
2731,45,admin.,married,secondary,0,248,0,0,cellular,16,jul,2,-1,0,,12:03:08,12:06:40,0
2732,56,unemployed,married,primary,0,3391,0,0,cellular,21,apr,1,-1,0,,09:32:21,09:36:24,1
2733,54,services,married,secondary,0,-165,0,1,,3,jul,1,-1,0,,14:26:02,14:29:24,0
2734,35,admin.,married,secondary,0,1286,1,0,cellular,5,may,3,337,1,other,15:05:16,15:19:38,1
2735,44,management,single,tertiary,0,1424,1,0,cellular,8,aug,2,-1,0,,09:40:55,09:44:16,0
2736,61,technician,married,tertiary,0,1263,0,0,telephone,18,feb,4,-1,0,,16:05:42,16:08:38,0
2737,32,blue-collar,divorced,primary,0,380,0,0,cellular,25,jul,2,-1,0,,15:40:55,15:41:43,0
2738,21,unemployed,married,secondary,0,2062,1,0,,3,jun,1,-1,0,,14:42:44,14:44:27,0
2739,51,management,married,tertiary,0,248,1,1,cellular,14,jul,3,-1,0,,12:31:50,12:33:08,0
2740,49,technician,divorced,tertiary,0,596,1,0,telephone,15,sep,1,-1,0,,15:52:40,16:04:42,1
2741,25,student,single,tertiary,0,326,0,0,cellular,26,may,1,-1,0,,13:23:33,13:30:03,1
2742,47,technician,married,primary,0,145,1,0,,7,may,6,-1,0,,16:03:42,16:06:19,0
2743,58,technician,married,secondary,0,1476,1,0,cellular,17,apr,1,-1,0,,09:15:58,09:20:44,0
2744,44,blue-collar,single,secondary,0,0,0,0,cellular,20,apr,1,-1,0,,11:46:07,11:48:20,1
2745,45,admin.,married,,0,1577,0,0,,20,jun,4,-1,0,,10:05:09,10:05:25,0
2746,37,admin.,married,secondary,0,2061,1,1,cellular,22,jun,1,109,3,failure,17:37:56,17:45:35,1
2747,34,self-employed,married,tertiary,0,0,1,0,cellular,10,jul,1,-1,0,,11:29:26,11:31:01,0
2748,53,housemaid,married,primary,0,1869,0,0,cellular,11,aug,4,-1,0,,15:37:58,15:39:40,0
2749,29,technician,single,secondary,0,316,1,0,cellular,3,mar,1,-1,0,,14:13:14,14:15:50,1
2750,37,services,single,secondary,0,459,0,0,telephone,16,jul,14,-1,0,,14:26:39,14:27:40,0
2751,49,admin.,married,secondary,0,880,1,1,cellular,18,may,3,-1,0,,11:10:08,11:10:30,0
2752,57,entrepreneur,married,secondary,0,2464,0,0,cellular,1,jun,1,-1,0,,17:13:01,17:14:54,0
2753,30,technician,single,secondary,0,458,0,0,cellular,20,nov,7,-1,0,,14:16:30,14:17:21,0
2754,46,blue-collar,married,secondary,0,7,0,0,,17,jun,2,-1,0,,12:31:23,12:33:13,0
2755,56,self-employed,married,secondary,0,445,0,0,cellular,7,aug,2,-1,0,,10:43:47,10:44:46,0
2756,47,services,married,secondary,0,1123,0,1,cellular,21,jul,5,-1,0,,09:50:58,09:55:09,0
2757,44,management,married,,0,282,0,0,cellular,9,mar,2,154,3,success,13:04:17,13:15:57,1
2758,56,blue-collar,married,secondary,0,2561,0,0,,20,jun,6,-1,0,,13:03:46,13:03:59,0
2759,34,services,married,secondary,0,790,1,0,cellular,20,apr,2,350,1,failure,13:15:22,13:25:01,0
2760,40,technician,married,primary,0,644,1,0,cellular,16,apr,2,336,1,failure,10:49:27,10:51:25,0
2761,50,admin.,single,secondary,0,1318,0,1,,24,jun,3,-1,0,,16:06:43,16:09:09,0
2762,19,student,single,,0,1169,0,0,cellular,6,feb,18,-1,0,,16:51:30,16:59:13,0
2763,52,services,married,secondary,0,431,0,0,cellular,26,aug,17,-1,0,,12:31:09,12:32:22,0
2764,47,blue-collar,divorced,primary,0,603,1,1,cellular,8,may,1,-1,0,,12:53:09,13:11:09,1
2765,28,self-employed,single,secondary,0,5679,1,0,cellular,9,feb,4,-1,0,,13:34:14,13:45:55,1
2766,36,blue-collar,married,secondary,0,1550,0,0,cellular,31,jul,3,-1,0,,11:59:17,11:59:34,0
2767,63,retired,married,secondary,0,2896,0,0,cellular,1,jul,1,119,2,success,15:37:19,15:42:23,1
2768,34,self-employed,married,tertiary,0,0,0,0,cellular,28,aug,11,-1,0,,11:25:10,11:37:20,1
2769,58,unemployed,married,tertiary,0,1798,1,0,cellular,5,feb,8,-1,0,,12:37:14,12:37:33,0
2770,47,entrepreneur,married,tertiary,0,0,0,0,telephone,18,nov,2,-1,0,,12:42:47,12:44:30,0
2771,30,unemployed,single,tertiary,0,1159,0,0,telephone,5,jun,1,-1,0,,16:27:17,16:33:23,1
2772,39,blue-collar,married,secondary,0,62,1,0,cellular,7,may,3,-1,0,,14:50:30,15:05:07,1
2773,27,management,single,tertiary,0,703,1,0,,5,jun,3,-1,0,,09:29:23,09:39:13,1
2774,43,blue-collar,married,secondary,0,1109,1,0,cellular,2,feb,3,264,2,failure,12:24:59,12:26:54,0
2775,45,blue-collar,single,primary,0,116,0,0,,13,apr,1,-1,0,,13:49:02,13:51:04,1
2776,27,management,single,tertiary,0,107,0,0,cellular,18,oct,3,-1,0,,14:28:25,14:41:12,1
2777,31,management,married,tertiary,0,141,1,0,cellular,4,feb,2,238,7,other,15:32:50,15:42:22,1
2778,40,services,divorced,secondary,0,1959,1,0,,30,may,1,-1,0,,12:32:12,12:35:09,0
2779,34,admin.,divorced,secondary,0,479,1,0,cellular,12,may,1,350,5,failure,17:42:20,17:50:55,1
2780,46,management,married,tertiary,0,273,1,0,cellular,10,may,6,53,6,success,12:50:47,13:00:30,1
2781,28,management,single,secondary,0,2840,0,0,cellular,20,apr,5,-1,0,,10:14:42,10:18:29,1
2782,45,technician,married,secondary,0,1,1,0,cellular,17,nov,1,-1,0,,11:02:44,11:09:57,0
2783,31,technician,single,tertiary,0,13711,1,0,cellular,20,nov,3,-1,0,,15:02:18,15:27:50,1
2784,43,unemployed,divorced,secondary,0,4478,1,0,,13,may,1,-1,0,,17:48:32,17:50:45,0
2785,47,services,married,primary,0,6,0,0,cellular,27,aug,4,-1,0,,09:56:04,09:57:07,0
2786,68,retired,divorced,secondary,0,4189,0,0,telephone,14,jul,2,-1,0,,12:27:49,12:42:46,1
2787,56,technician,divorced,secondary,0,3450,0,0,cellular,10,aug,1,181,2,success,09:12:58,09:21:25,1
2788,41,management,married,tertiary,0,2767,0,0,cellular,30,apr,1,-1,0,,11:45:19,11:46:34,0
2789,58,admin.,married,secondary,0,826,0,0,,12,jun,1,-1,0,,12:58:48,13:13:33,1
2790,56,admin.,married,secondary,0,11,0,0,,13,may,3,-1,0,,10:38:24,10:39:06,0
2791,40,blue-collar,married,secondary,0,188,1,1,,20,jun,2,-1,0,,14:40:14,14:49:44,1
2792,32,management,single,tertiary,0,1218,1,0,telephone,28,jan,2,-1,0,,13:45:20,13:46:30,0
2793,35,technician,married,secondary,0,2355,1,0,cellular,9,jul,1,-1,0,,15:21:33,15:30:08,0
2794,26,,divorced,secondary,0,-295,1,0,cellular,7,may,1,-1,0,,09:59:39,10:08:55,0
2795,34,services,married,secondary,0,0,1,0,,19,may,4,-1,0,,11:20:18,11:22:13,0
2796,51,management,married,tertiary,0,7631,0,0,cellular,20,aug,8,-1,0,,15:04:42,15:19:38,0
2797,39,management,divorced,tertiary,0,1968,0,0,cellular,21,nov,1,-1,0,,14:54:56,15:05:44,1
2798,24,student,single,secondary,0,1123,0,0,cellular,13,jul,1,412,1,other,11:54:26,12:02:21,1
2799,63,management,married,tertiary,0,5112,0,0,telephone,13,nov,2,95,3,failure,12:35:46,13:12:10,1
2800,44,technician,married,tertiary,0,4580,1,0,,15,may,2,-1,0,,17:09:39,17:24:50,1
2801,62,management,married,tertiary,0,3371,0,0,cellular,25,mar,1,178,2,success,10:05:19,10:08:26,1
2802,35,services,married,secondary,0,2135,0,0,,11,jun,1,-1,0,,15:11:57,15:19:13,0
2803,49,housemaid,married,primary,0,0,0,0,telephone,9,jul,1,-1,0,,10:35:31,10:37:17,0
2804,34,management,divorced,tertiary,0,2240,0,0,cellular,8,sep,2,184,3,success,15:42:54,15:46:34,1
2805,37,admin.,married,secondary,0,1110,1,0,telephone,22,jul,11,-1,0,,12:37:01,12:50:23,1
2806,49,blue-collar,married,secondary,0,-327,1,0,cellular,7,may,1,-1,0,,16:10:56,16:17:59,0
2807,41,services,divorced,secondary,0,0,0,0,cellular,14,jul,3,-1,0,,10:38:39,10:40:12,0
2808,35,management,single,tertiary,0,3576,1,0,cellular,19,aug,1,-1,0,,15:58:08,15:59:16,0
2809,53,technician,married,secondary,0,1319,0,0,,19,jun,3,-1,0,,12:14:02,12:36:00,1
2810,62,retired,married,secondary,0,1495,0,0,cellular,13,oct,1,57,2,success,16:31:38,16:46:34,1
2811,39,technician,married,secondary,0,376,0,0,,20,jun,3,-1,0,,16:52:37,16:55:17,0
2812,57,management,married,tertiary,0,-92,1,1,,20,jun,1,-1,0,,15:19:46,15:46:43,1
2813,32,management,married,tertiary,0,302,1,1,,23,feb,1,384,2,failure,15:19:11,15:20:12,1
2814,34,technician,married,secondary,0,46,1,1,,3,jul,1,-1,0,,17:28:16,17:35:08,0
2815,49,retired,single,primary,0,25824,0,0,,17,jun,1,-1,0,,10:54:42,10:56:16,0
2816,36,management,married,tertiary,0,789,1,1,cellular,10,jul,1,-1,0,,10:42:34,10:43:54,0
2817,37,services,married,secondary,0,523,1,0,telephone,19,nov,1,-1,0,,11:17:14,11:17:35,0
2818,38,blue-collar,divorced,secondary,0,0,1,0,cellular,21,oct,1,183,4,success,14:49:22,14:58:58,1
2819,25,admin.,single,tertiary,0,760,1,0,cellular,27,may,3,89,2,failure,09:13:43,09:17:26,1
2820,40,management,married,tertiary,0,0,0,0,cellular,10,nov,1,96,8,success,10:01:07,10:03:34,1
2821,27,services,single,secondary,0,339,0,0,cellular,4,jun,1,-1,0,,16:07:31,16:10:33,1
2822,55,housemaid,married,primary,0,2152,0,0,,19,jun,2,-1,0,,09:32:58,09:48:20,1
2823,30,services,single,secondary,0,438,1,0,cellular,18,may,1,178,1,failure,11:06:09,11:07:47,0
2824,37,unemployed,single,tertiary,0,1291,0,0,cellular,5,aug,1,97,2,success,17:55:50,17:58:20,1
2825,42,management,married,tertiary,0,2,1,1,telephone,4,may,9,-1,0,,14:47:04,14:52:40,0
2826,30,unemployed,single,secondary,0,40,0,0,cellular,5,feb,1,-1,0,,15:30:21,15:32:34,0
2827,24,student,single,secondary,0,382,0,0,cellular,30,apr,2,-1,0,,09:08:13,09:17:40,1
2828,42,unemployed,married,primary,1,-581,1,0,cellular,13,may,1,370,2,failure,17:15:38,17:19:22,0
